Period,Passenger_type,Direction,Country,Orign,Destination,Count
201801,PLT,Departure,Estonia,New Zealand,Estonia,2
201801,PLT,Departure,Ethiopia,New Zealand,Ethiopia,1
201801,PLT,Departure,Faeroe Islands,New Zealand,Faeroe Islands,2
201801,PLT,Departure,Fiji,New Zealand,Fiji,36
201801,PLT,Departure,Finland,New Zealand,Finland,10
201801,PLT,Departure,Former Yugoslav Republic of Macedonia (FYROM),New Zealand,Former Yugoslav Republic of Macedonia (FYROM),2
201801,PLT,Departure,France,New Zealand,France,88
201801,PLT,Departure,French Polynesia,New Zealand,French Polynesia,1
201801,PLT,Departure,Gabon,New Zealand,Gabon,1
201801,PLT,Departure,Germany,New Zealand,Germany,81
201801,PLT,Departure,Ghana,New Zealand,Ghana,2
201801,PLT,Departure,Greece,New Zealand,Greece,1
201801,PLT,Departure,Grenada,New Zealand,Grenada,2
201801,PLT,Departure,Hong Kong,New Zealand,Hong Kong,22
201801,PLT,Departure,Hungary,New Zealand,Hungary,2
201801,PLT,Departure,Iceland,New Zealand,Iceland,1
201801,PLT,Departure,India,New Zealand,India,190
201801,PLT,Departure,Indonesia,New Zealand,Indonesia,51
201801,PLT,Departure,Iraq,New Zealand,Iraq,3
201801,PLT,Departure,Ireland,New Zealand,Ireland,65
201801,PLT,Departure,Israel,New Zealand,Israel,7
201801,PLT,Departure,Italy,New Zealand,Italy,17
201801,PLT,Departure,Japan,New Zealand,Japan,83
201801,PLT,Departure,Kenya,New Zealand,Kenya,1
201801,PLT,Departure,Kiribati,New Zealand,Kiribati,3
201801,PLT,Departure,"Korea, Republic of",New Zealand,"Korea, Republic of",152
201801,PLT,Departure,Laos,New Zealand,Laos,1
201801,PLT,Departure,Lithuania,New Zealand,Lithuania,1
201801,PLT,Departure,Macau,New Zealand,Macau,3
201801,PLT,Departure,Malaysia,New Zealand,Malaysia,64
201801,PLT,Departure,Maldives,New Zealand,Maldives,1
201801,PLT,Departure,Marshall Islands,New Zealand,Marshall Islands,4
201801,PLT,Departure,Mauritius,New Zealand,Mauritius,4
201801,PLT,Departure,Mexico,New Zealand,Mexico,7
201801,PLT,Departure,Myanmar,New Zealand,Myanmar,2
201801,PLT,Departure,Namibia,New Zealand,Namibia,2
201801,PLT,Departure,Nepal,New Zealand,Nepal,5
201801,PLT,Departure,Netherlands,New Zealand,Netherlands,36
201801,PLT,Departure,New Caledonia,New Zealand,New Caledonia,2
201801,PLT,Departure,Niue,New Zealand,Niue,3
201801,PLT,Departure,Norfolk Island,New Zealand,Norfolk Island,4
201801,PLT,Departure,Norway,New Zealand,Norway,1
201801,PLT,Departure,Not Stated,New Zealand,Not Stated,154
201801,PLT,Departure,Oman,New Zealand,Oman,7
201801,PLT,Departure,Pakistan,New Zealand,Pakistan,10
201801,PLT,Departure,Panama,New Zealand,Panama,4
201801,PLT,Departure,Papua New Guinea,New Zealand,Papua New Guinea,12
201801,PLT,Departure,Peru,New Zealand,Peru,5
201801,PLT,Departure,Philippines,New Zealand,Philippines,53
201801,PLT,Departure,Poland,New Zealand,Poland,3
201801,PLT,Departure,Portugal,New Zealand,Portugal,2
201801,PLT,Departure,Qatar,New Zealand,Qatar,2
201801,PLT,Departure,Romania,New Zealand,Romania,2
201801,PLT,Departure,Russia,New Zealand,Russia,4
201801,PLT,Departure,Samoa,New Zealand,Samoa,59
201801,PLT,Departure,Saudi Arabia,New Zealand,Saudi Arabia,20
201801,PLT,Departure,Singapore,New Zealand,Singapore,56
201801,PLT,Departure,Slovakia,New Zealand,Slovakia,5
201801,PLT,Departure,Slovenia,New Zealand,Slovenia,1
201801,PLT,Departure,Solomon Islands,New Zealand,Solomon Islands,11
201801,PLT,Departure,South Africa,New Zealand,South Africa,25
201801,PLT,Departure,Spain,New Zealand,Spain,17
201801,PLT,Departure,Sri Lanka,New Zealand,Sri Lanka,7
201801,PLT,Departure,Sudan,New Zealand,Sudan,1
201801,PLT,Departure,Sweden,New Zealand,Sweden,23
201801,PLT,Departure,Switzerland,New Zealand,Switzerland,13
201801,PLT,Departure,Taiwan,New Zealand,Taiwan,21
201801,PLT,Departure,Thailand,New Zealand,Thailand,43
201801,PLT,Departure,Timor-Leste,New Zealand,Timor-Leste,13
201801,PLT,Departure,Tokelau,New Zealand,Tokelau,7
201801,PLT,Departure,Tonga,New Zealand,Tonga,35
201801,PLT,Departure,Turkey,New Zealand,Turkey,1
201801,PLT,Departure,Tuvalu,New Zealand,Tuvalu,3
201801,PLT,Departure,Uganda,New Zealand,Uganda,1
201801,PLT,Departure,United Arab Emirates,New Zealand,United Arab Emirates,12
201801,PLT,Departure,United Kingdom,New Zealand,United Kingdom,611
201801,PLT,Departure,United States,New Zealand,United States,224
201801,PLT,Departure,Uruguay,New Zealand,Uruguay,4
201801,PLT,Departure,Vanuatu,New Zealand,Vanuatu,7
201801,PLT,Departure,Viet Nam,New Zealand,Viet Nam,40
201802,Overseas visitor,Arrival,Andorra,Andorra,New Zealand,16
201802,Overseas visitor,Arrival,Argentina,Argentina,New Zealand,3088
201802,Overseas visitor,Arrival,Aruba,Aruba,New Zealand,16
201802,Overseas visitor,Arrival,Australia,Australia,New Zealand,123008
201802,Overseas visitor,Arrival,Austria,Austria,New Zealand,1440
201802,Overseas visitor,Arrival,Azerbaijan,Azerbaijan,New Zealand,16
201802,Overseas visitor,Arrival,Bahamas,Bahamas,New Zealand,16
201802,Overseas visitor,Arrival,Bahrain,Bahrain,New Zealand,48
201802,Overseas visitor,Arrival,Bangladesh,Bangladesh,New Zealand,96
201802,Overseas visitor,Arrival,Barbados,Barbados,New Zealand,16
201802,Overseas visitor,Arrival,Belarus,Belarus,New Zealand,16
201802,Overseas visitor,Arrival,Belgium,Belgium,New Zealand,1216
201802,Overseas visitor,Arrival,Benin,Benin,New Zealand,16
201802,Overseas visitor,Arrival,Bermuda,Bermuda,New Zealand,48
201802,Overseas visitor,Arrival,Bhutan,Bhutan,New Zealand,16
201802,Overseas visitor,Arrival,Bolivia,Bolivia,New Zealand,32
201802,Overseas visitor,Arrival,Botswana,Botswana,New Zealand,32
201802,Overseas visitor,Arrival,Brazil,Brazil,New Zealand,1552
201802,Overseas visitor,Arrival,Brunei Darussalam,Brunei Darussalam,New Zealand,96
201802,Overseas visitor,Arrival,Bulgaria,Bulgaria,New Zealand,112
201802,Overseas visitor,Arrival,Cambodia,Cambodia,New Zealand,96
201802,Overseas visitor,Arrival,Canada,Canada,New Zealand,12816
201802,Overseas visitor,Arrival,Cayman Islands,Cayman Islands,New Zealand,32
201802,Overseas visitor,Arrival,Chile,Chile,New Zealand,1120
201802,Overseas visitor,Arrival,China,China,New Zealand,68928
201802,Overseas visitor,Arrival,Colombia,Colombia,New Zealand,144
201802,Overseas visitor,Arrival,Cook Islands,Cook Islands,New Zealand,960
201802,Overseas visitor,Arrival,Costa Rica,Costa Rica,New Zealand,32
201802,Overseas visitor,Arrival,Croatia,Croatia,New Zealand,112
201802,Overseas visitor,Arrival,Cyprus,Cyprus,New Zealand,64
201802,Overseas visitor,Arrival,Czech Republic,Czechia,New Zealand,832
201802,Overseas visitor,Arrival,Denmark,Denmark,New Zealand,2496
201802,Overseas visitor,Arrival,Dominican Republic,Dominican Republic,New Zealand,16
201802,Overseas visitor,Arrival,Ecuador,Ecuador,New Zealand,16
201802,Overseas visitor,Arrival,Egypt,Egypt,New Zealand,16
201802,Overseas visitor,Arrival,El Salvador,El Salvador,New Zealand,32
201802,Overseas visitor,Arrival,Estonia,Estonia,New Zealand,96
201802,Overseas visitor,Arrival,Ethiopia,Ethiopia,New Zealand,16
201802,Overseas visitor,Arrival,Faeroe Islands,Faeroe Islands,New Zealand,16
201802,Overseas visitor,Arrival,Fiji,Fiji,New Zealand,2304
201802,Overseas visitor,Arrival,Finland,Finland,New Zealand,688
201802,Overseas visitor,Arrival,Former Yugoslav Republic of Macedonia (FYROM),Former Yugoslav Republic of Macedonia (FYROM),New Zealand,16
201802,Overseas visitor,Arrival,France,France,New Zealand,6032
201802,Overseas visitor,Arrival,French Polynesia,French Polynesia,New Zealand,2432
201802,Overseas visitor,Arrival,Gaza Strip/Palestine/West Bank,Gaza Strip/Palestine/West Bank,New Zealand,16
201802,Overseas visitor,Arrival,Georgia,Georgia,New Zealand,16
201802,Overseas visitor,Arrival,Germany,Germany,New Zealand,15824
201802,Overseas visitor,Arrival,Greece,Greece,New Zealand,128
201802,Overseas visitor,Arrival,Grenada,Grenada,New Zealand,16
201802,Overseas visitor,Arrival,Guadeloupe,Guadeloupe,New Zealand,16
201802,Overseas visitor,Arrival,Guam,Guam,New Zealand,16
201802,Overseas visitor,Arrival,Guatemala,Guatemala,New Zealand,16
201802,Overseas visitor,Arrival,Hong Kong,Hong Kong,New Zealand,6304
201802,Overseas visitor,Arrival,Hungary,Hungary,New Zealand,288
201802,Overseas visitor,Arrival,Iceland,Iceland,New Zealand,112
201802,Overseas visitor,Arrival,India,India,New Zealand,4992
201802,Overseas visitor,Arrival,Indonesia,Indonesia,New Zealand,1136
201802,Overseas visitor,Arrival,Iran,Iran,New Zealand,112
201802,Overseas visitor,Arrival,Iraq,Iraq,New Zealand,16
201802,Overseas visitor,Arrival,Ireland,Ireland,New Zealand,1376
201802,Overseas visitor,Arrival,Israel,Israel,New Zealand,1024
201802,Overseas visitor,Arrival,Italy,Italy,New Zealand,1296
201802,Overseas visitor,Arrival,Jamaica,Jamaica,New Zealand,16
201802,Overseas visitor,Arrival,Japan,Japan,New Zealand,11984
201802,Overseas visitor,Arrival,Jordan,Jordan,New Zealand,32
201802,Overseas visitor,Arrival,Kazakhstan,Kazakhstan,New Zealand,32
201802,Overseas visitor,Arrival,Kenya,Kenya,New Zealand,48
201802,Overseas visitor,Arrival,Kiribati,Kiribati,New Zealand,80
201802,Overseas visitor,Arrival,"Korea, Republic of","Korea, Republic of",New Zealand,8560
201802,Overseas visitor,Arrival,Kuwait,Kuwait,New Zealand,64
201802,Overseas visitor,Arrival,Laos,Laos,New Zealand,32
201802,Overseas visitor,Arrival,Latvia,Latvia,New Zealand,112
201802,Overseas visitor,Arrival,Lebanon,Lebanon,New Zealand,16
201802,Overseas visitor,Arrival,Liechtenstein,Liechtenstein,New Zealand,16
201802,Overseas visitor,Arrival,Lithuania,Lithuania,New Zealand,96
201802,Overseas visitor,Arrival,Luxembourg,Luxembourg,New Zealand,112
201802,Overseas visitor,Arrival,Macau,Macau,New Zealand,240
201802,Overseas visitor,Arrival,Malaysia,Malaysia,New Zealand,3616
201802,Overseas visitor,Arrival,Maldives,Maldives,New Zealand,16
201802,Overseas visitor,Arrival,Mali,Mali,New Zealand,16
201802,Overseas visitor,Arrival,Malta,Malta,New Zealand,32
201802,Overseas visitor,Arrival,Marshall Islands,Marshall Islands,New Zealand,16
201802,Overseas visitor,Arrival,Mauritania,Mauritania,New Zealand,16
201802,Overseas visitor,Arrival,Mauritius,Mauritius,New Zealand,48
201802,Overseas visitor,Arrival,Mexico,Mexico,New Zealand,464
201802,Overseas visitor,Arrival,Monaco,Monaco,New Zealand,16
201802,Overseas visitor,Arrival,Mongolia,Mongolia,New Zealand,16
201802,Overseas visitor,Arrival,Morocco,Morocco,New Zealand,16
201802,Overseas visitor,Arrival,Mozambique,Mozambique,New Zealand,16
201802,Overseas visitor,Arrival,Myanmar,Myanmar,New Zealand,32
201802,Overseas visitor,Arrival,Nauru,Nauru,New Zealand,16
201802,Overseas visitor,Arrival,Nepal,Nepal,New Zealand,80
201802,Overseas visitor,Arrival,Netherlands,Netherlands,New Zealand,4816
201802,Overseas visitor,Arrival,New Caledonia,New Caledonia,New Zealand,1488
201802,Overseas visitor,Arrival,New Zealand,New Zealand,New Zealand,1648
201802,Overseas visitor,Arrival,Niue,Niue,New Zealand,192
201802,Overseas visitor,Arrival,Norfolk Island,Norfolk Island,New Zealand,32
201802,Overseas visitor,Arrival,Norway,Norway,New Zealand,736
201802,Overseas visitor,Arrival,Not Stated,Not Stated,New Zealand,1872
201802,Overseas visitor,Arrival,Oman,Oman,New Zealand,48
201802,Overseas visitor,Arrival,Pakistan,Pakistan,New Zealand,112
201802,Overseas visitor,Arrival,Palau,Palau,New Zealand,16
201802,Overseas visitor,Arrival,Panama,Panama,New Zealand,48
201802,Overseas visitor,Arrival,Papua New Guinea,Papua New Guinea,New Zealand,176
201802,Overseas visitor,Arrival,Peru,Peru,New Zealand,96
201802,Overseas visitor,Arrival,Philippines,Philippines,New Zealand,1936
201802,Overseas visitor,Arrival,Poland,Poland,New Zealand,976
201802,Overseas visitor,Arrival,Portugal,Portugal,New Zealand,272
201802,Overseas visitor,Arrival,Qatar,Qatar,New Zealand,112
201802,Overseas visitor,Arrival,Reunion,Reunion,New Zealand,48
201802,Overseas visitor,Arrival,Romania,Romania,New Zealand,176
201802,Overseas visitor,Arrival,Russia,Russia,New Zealand,624
201802,Overseas visitor,Arrival,Samoa,Samoa,New Zealand,1920
201802,Overseas visitor,Arrival,Samoa,"Samoa, American",New Zealand,64
201802,Overseas visitor,Arrival,Saudi Arabia,Saudi Arabia,New Zealand,208
201802,Overseas visitor,Arrival,Serbia,Serbia,New Zealand,48
201802,Overseas visitor,Arrival,Seychelles,Seychelles,New Zealand,16
201802,Overseas visitor,Arrival,Singapore,Singapore,New Zealand,4288
201802,Overseas visitor,Arrival,Slovakia,Slovakia,New Zealand,240
201802,Overseas visitor,Arrival,Slovenia,Slovenia,New Zealand,224
201802,Overseas visitor,Arrival,Solomon Islands,Solomon Islands,New Zealand,240
201802,Overseas visitor,Arrival,South Africa,South Africa,New Zealand,2080
201802,Overseas visitor,Arrival,Spain,Spain,New Zealand,1392
201802,Overseas visitor,Arrival,Sri Lanka,Sri Lanka,New Zealand,304
201802,Overseas visitor,Arrival,Sweden,Sweden,New Zealand,2512
201802,Overseas visitor,Arrival,Switzerland,Switzerland,New Zealand,2944
201802,Overseas visitor,Arrival,Taiwan,Taiwan,New Zealand,5328
201802,Overseas visitor,Arrival,Tanzania,Tanzania,New Zealand,16
201802,Overseas visitor,Arrival,Thailand,Thailand,New Zealand,1360
201802,Overseas visitor,Arrival,Timor-Leste,Timor-Leste,New Zealand,16
201802,Overseas visitor,Arrival,Tonga,Tonga,New Zealand,1456
201802,Overseas visitor,Arrival,Trinidad and Tobago,Trinidad and Tobago,New Zealand,16
201802,Overseas visitor,Arrival,Tunisia,Tunisia,New Zealand,16
201802,Overseas visitor,Arrival,Turkey,Turkey,New Zealand,96
201802,Overseas visitor,Arrival,Turks and Caicos Islands,Turks and Caicos Islands,New Zealand,16
201802,Overseas visitor,Arrival,Tuvalu,Tuvalu,New Zealand,48
201802,Overseas visitor,Arrival,Ukraine,Ukraine,New Zealand,128
201802,Overseas visitor,Arrival,United Arab Emirates,United Arab Emirates,New Zealand,688
201802,Overseas visitor,Arrival,United Kingdom,United Kingdom,New Zealand,39456
201802,Overseas visitor,Arrival,United States,United States,New Zealand,51248
201802,Overseas visitor,Arrival,Uruguay,Uruguay,New Zealand,480
201802,Overseas visitor,Arrival,Vanuatu,Vanuatu,New Zealand,784
201802,Overseas visitor,Arrival,Viet Nam,Viet Nam,New Zealand,1072
201802,Overseas visitor,Arrival,Zambia,Zambia,New Zealand,32
201802,Overseas visitor,Arrival,Zimbabwe,Zimbabwe,New Zealand,32
201802,Overseas visitor,Departure,Afghanistan,New Zealand,Afghanistan,32
201802,Overseas visitor,Departure,Albania,New Zealand,Albania,1
201802,Overseas visitor,Departure,Algeria,New Zealand,Algeria,2
201802,Overseas visitor,Departure,Andorra,New Zealand,Andorra,13
201802,Overseas visitor,Departure,Angola,New Zealand,Angola,2
201802,Overseas visitor,Departure,Antarctica,New Zealand,Antarctica,2
201802,Overseas visitor,Departure,Antigua and Barbuda,New Zealand,Antigua and Barbuda,1
201802,Overseas visitor,Departure,Argentina,New Zealand,Argentina,2545
201802,Overseas visitor,Departure,Armenia,New Zealand,Armenia,4
201802,Overseas visitor,Departure,Aruba,New Zealand,Aruba,3
201802,Overseas visitor,Departure,Australia,New Zealand,Australia,119892
201802,Overseas visitor,Departure,Austria,New Zealand,Austria,1347
201802,Overseas visitor,Departure,Azerbaijan,New Zealand,Azerbaijan,5
201802,Overseas visitor,Departure,Bahamas,New Zealand,Bahamas,18
201802,Overseas visitor,Departure,Bahrain,New Zealand,Bahrain,37
201802,Overseas visitor,Departure,Bangladesh,New Zealand,Bangladesh,64
201802,Overseas visitor,Departure,Barbados,New Zealand,Barbados,15
201802,Overseas visitor,Departure,Belarus,New Zealand,Belarus,29
201802,Overseas visitor,Departure,Belgium,New Zealand,Belgium,992
201802,Overseas visitor,Departure,Belize,New Zealand,Belize,1
201802,Overseas visitor,Departure,Benin,New Zealand,Benin,2
201802,Overseas visitor,Departure,Bermuda,New Zealand,Bermuda,33
201802,Overseas visitor,Departure,Bhutan,New Zealand,Bhutan,2
201802,Overseas visitor,Departure,Bolivia,New Zealand,Bolivia,36
201802,Overseas visitor,Departure,Bosnia and Herzegovina,New Zealand,Bosnia and Herzegovina,8
201802,Overseas visitor,Departure,Botswana,New Zealand,Botswana,10
201802,Overseas visitor,Departure,Brazil,New Zealand,Brazil,1685
201802,Overseas visitor,Departure,Brunei Darussalam,New Zealand,Brunei Darussalam,85
201802,Overseas visitor,Departure,Bulgaria,New Zealand,Bulgaria,124
201802,Overseas visitor,Departure,Burkina Faso,New Zealand,Burkina Faso,3
201802,Overseas visitor,Departure,Burundi,New Zealand,Burundi,1
201802,Overseas visitor,Departure,Cambodia,New Zealand,Cambodia,126
201802,Overseas visitor,Departure,Cameroon,New Zealand,Cameroon,2
201802,Overseas visitor,Departure,Canada,New Zealand,Canada,11201
201802,Overseas visitor,Departure,Cayman Islands,New Zealand,Cayman Islands,13
201802,Overseas visitor,Departure,Central African Republic,New Zealand,Central African Republic,1
201802,Overseas visitor,Departure,Chad,New Zealand,Chad,2
201802,Overseas visitor,Departure,Chile,New Zealand,Chile,1210
201802,Overseas visitor,Departure,China,New Zealand,China,69438
201802,Overseas visitor,Departure,Christmas Island,New Zealand,Christmas Island,1
201802,Overseas visitor,Departure,Colombia,New Zealand,Colombia,126
201802,Overseas visitor,Departure,Congo,New Zealand,Congo,4
201802,Overseas visitor,Departure,Congo [DRC],New Zealand,"Congo, the Democratic Republic of the",4
201802,Overseas visitor,Departure,Cook Islands,New Zealand,Cook Islands,993
201802,Overseas visitor,Departure,Costa Rica,New Zealand,Costa Rica,23
201802,Overseas visitor,Departure,Cote d'Ivoire,New Zealand,Cote d'Ivoire,1
201802,Overseas visitor,Departure,Croatia,New Zealand,Croatia,116
201802,Overseas visitor,Departure,Cuba,New Zealand,Cuba,1
201802,Overseas visitor,Departure,Curacao,New Zealand,Curacao,2
201802,Overseas visitor,Departure,Cyprus,New Zealand,Cyprus,78
201802,Overseas visitor,Departure,Czech Republic,New Zealand,Czechia,763
201802,Overseas visitor,Departure,Denmark,New Zealand,Denmark,2552
201802,Overseas visitor,Departure,Dominican Republic,New Zealand,Dominican Republic,11
201802,Overseas visitor,Departure,Ecuador,New Zealand,Ecuador,16
201802,Overseas visitor,Departure,Egypt,New Zealand,Egypt,21
201802,Overseas visitor,Departure,El Salvador,New Zealand,El Salvador,9
201802,Overseas visitor,Departure,Estonia,New Zealand,Estonia,106
201802,Overseas visitor,Departure,Eswatini,New Zealand,Eswatini,4
201802,Overseas visitor,Departure,Ethiopia,New Zealand,Ethiopia,7
201802,Overseas visitor,Departure,Faeroe Islands,New Zealand,Faeroe Islands,4
201802,Overseas visitor,Departure,Falkland Islands,New Zealand,Falkland Islands,1
